"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role"
1180,"278.85_1180",50.8573284,"Rarefaction",0,0.700000063,28.18214874,25.47082192,30.89347556,345,345,55,0.9711,0.971014493,0.818181818,10,8,5,8,2,3,3,3,0,2,345,48,4,278.85,-39.32938839,16.05276355,28.18214874,"Kungurian",23,14,16.05276355,"Northern",14.483604,"tropical",30.5462541078078,"collection5","slope"
1181,"250.901_1181",11.53432279,"Rarefaction",0,0.699999671,6.713588531,5.199149594,8.228027468,81,81,15,0.9521,0.950617284,0.733333333,4,5,0,0,0,2,0,0,0,0,81,26,7,250.901,-36.8751152,17.31131373,6.713588531,"Induan",24,13,17.31131373,"Northern",17.79942,"tropical",27.9730136248301,"collection5","slope"
1182,"261.895_1182",14.46506114,"Extrapolation",0,0.7,9.255555556,0.579190483,17.93192063,9,9,7,0.4949,0.444444444,0.285714286,5,2,0,0,0,0,0,0,0,0,9,6,1,261.895,-34.37506413,18.55569842,9.255555556,"Capitanian",24,13,18.55569842,"Northern",17.79942,"tropical",9.22362761850071,"collection5","slope"
1182,"270.65_1182",25.10167808,"Rarefaction",0,0.699999901,14.13337118,11.69127168,16.57547067,126,126,28,0.921,0.920634921,0.642857143,10,3,5,0,1,0,2,1,3,0,126,50,3,270.65,-34.37506413,18.55569842,14.13337118,"Roadian",24,13,18.55569842,"Northern",17.79942,"tropical",12.3676406724075,"collection5","slope"
119,"77.9_119",2.124682023,"Rarefaction",0,0.888888889,1.23607578,1.00152071,1.470630851,9,9,2,1,0.888888889,0.5,1,0,0,0,0,0,0,1,0,0,9,8,2,77.9,-136.4092984,71.63791036,1.23607578,"Campanian",36,1,71.63791036,"Northern",80.405932,"polar",1.05023048800899,"collection5","slope"
1191,"449_1191",48.380358,"Rarefaction",0,0.699999888,28.45127895,22.03232708,34.87023082,62,62,32,0.7789,0.774193548,0.5625,14,9,7,1,1,0,0,0,0,0,62,7,4,449,-76.37572631,-7.240276673,28.45127895,"Katian",16,21,7.240276673,"Southern",7.986719,"tropical",18.8758737867862,"collection5","slope"
1191,"481.975_1191",45.42562187,"Rarefaction",0,0.700000014,25.35268997,17.27630808,33.42907187,55,55,28,0.7501,0.745454545,0.5,14,7,4,0,3,0,0,0,0,0,55,6,3,481.975,-76.37572631,-7.240276673,25.35268997,"Tremadocian",16,21,7.240276673,"Southern",7.986719,"tropical",47.8463582745708,"collection5","slope"
1192,"441.8_1192",5.853099089,"Rarefaction",0,0.70000007,3.360313557,0.02944963,6.691177484,12,12,5,0.7708,0.75,0.4,3,0,1,0,0,1,0,0,0,0,12,8,1,441.8,-74.02429994,-6.052551568,3.360313557,"Rhuddanian",17,20,6.052551568,"Southern",4.782054,"tropical",7.97334846077448,"collection5","slope"
1192,"439.55_1192",18.64120344,"Rarefaction",0,0.700000024,11.20040849,7.096544355,15.30427263,26,26,13,0.8219,0.807692308,0.615384615,5,5,1,2,0,0,0,0,0,0,26,10,2,439.55,-74.02429994,-6.052551568,11.20040849,"Aeronian",17,20,6.052551568,"Southern",4.782054,"tropical",37.7511018514451,"collection5","slope"
1201,"146.15_1201",4.999921971,"Rarefaction",0,1,1,1,1,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,5,5,1,146.15,-53.30873463,5.37796106,1,"Tithonian",20,17,5.37796106,"Northern",4.782054,"tropical",1.8263512040038,"collection5","slope"
1203,"449_1203",7.592510159,"Rarefaction",0,0.700000209,4.145014781,1.019881659,7.270147902,14,14,6,0.7282,0.714285714,0.333333333,4,0,0,1,0,1,0,0,0,0,14,7,2,449,-48.84417034,8.100984557,4.145014781,"Katian",21,16,8.100984557,"Northern",7.986719,"tropical",2.74999152017098,"collection5","slope"
1203,"428.65_1203",78.04409511,"Rarefaction",0,0.700000069,43.91685889,35.12803381,52.70568397,93,93,48,0.7561,0.752688172,0.520833333,23,15,5,2,1,2,0,0,0,0,93,10,10,428.65,-48.84417034,8.100984557,43.91685889,"Homerian",21,16,8.100984557,"Northern",7.986719,"tropical",41.3122160037654,"collection5","slope"
1203,"232.15_1203",9.614217794,"Rarefaction",0,0.700000483,5.716121401,5.080823204,6.351419597,186,186,14,0.9786,0.978494624,0.714285714,4,1,1,0,0,0,0,0,1,0,186,67,6,232.15,-48.84417034,8.100984557,5.716121401,"Carnian",21,16,8.100984557,"Northern",7.986719,"tropical",3.36242541961606,"collection5","slope"
1204,"421.16_1204",45.00654543,"Rarefaction",0,0.6999999,26.15841718,22.19956453,30.11726982,84,84,34,0.8716,0.869047619,0.676470588,11,9,6,5,1,2,0,0,0,0,84,6,2,421.16,-46.58893754,9.450919534,26.15841718,"Pridoli",21,16,9.450919534,"Northern",7.986719,"tropical",39.0306728847821,"collection5","slope"
1206,"248.3_1206",5.760321694,"Rarefaction",0,0.714285714,3.634392946,0.523253707,6.745532185,7,7,4,0.7551,0.714285714,0.5,2,1,1,0,0,0,0,0,0,0,7,5,3,248.3,-42.00955705,12.12391042,3.634392946,"Olenekian",22,15,12.12391042,"Northern",11.216828,"tropical",19.6798438409374,"collection5","slope"
1206,"278.85_1206",12.27979216,"Rarefaction",0,0.70000005,7.312278917,2.639978489,11.98457935,19,19,9,0.8006,0.789473684,0.555555556,4,2,1,2,0,0,0,0,0,0,19,7,3,278.85,-42.00955705,12.12391042,7.312278917,"Kungurian",22,15,12.12391042,"Northern",11.216828,"tropical",7.92568132283046,"collection5","slope"
1207,"278.85_1207",43.86491137,"Rarefaction",0,0.699999937,23.57584598,20.09689301,27.05479895,156,156,41,0.9107,0.91025641,0.658536585,14,6,5,5,3,3,0,0,3,0,156,54,10,278.85,-39.67685531,13.44414403,23.57584598,"Kungurian",23,14,13.44414403,"Northern",14.483604,"tropical",25.5535441514961,"collection5","slope"
1207,"250.901_1207",12.73318812,"Rarefaction",0,0.700000255,6.717217229,3.892611839,9.541822618,54,54,14,0.8903,0.888888889,0.571428571,6,2,3,0,0,1,0,0,0,0,54,25,5,250.901,-39.67685531,13.44414403,6.717217229,"Induan",23,14,13.44414403,"Northern",14.483604,"tropical",27.9881330528566,"collection5","slope"
1207,"256.825_1207",22.94250401,"Rarefaction",0,0.700000096,12.22051632,8.60737527,15.83365736,59,59,19,0.8836,0.881355932,0.631578947,7,4,3,2,1,0,1,0,0,0,59,23,1,256.825,-39.67685531,13.44414403,12.22051632,"Wuchiapingian",23,14,13.44414403,"Northern",14.483604,"tropical",16.746596594836,"collection5","slope"
1207,"270.65_1207",65.46007731,"Rarefaction",0,0.699999992,37.30802156,31.14336617,43.47267695,140,140,52,0.8652,0.864285714,0.634615385,19,9,9,6,4,3,2,0,0,0,140,27,7,270.65,-39.67685531,13.44414403,37.30802156,"Roadian",23,14,13.44414403,"Northern",14.483604,"tropical",32.6470025428507,"collection5","slope"
1207,"286.7_1207",53.96676165,"Rarefaction",0,0.699999951,28.84120843,17.49602809,40.18638878,73,73,34,0.7557,0.753424658,0.470588235,18,6,4,3,0,2,1,0,0,0,73,17,2,286.7,-39.67685531,13.44414403,28.84120843,"Artinskian",23,14,13.44414403,"Northern",14.483604,"tropical",42.6227284813583,"collection5","slope"
1208,"248.3_1208",17.41201304,"Rarefaction",0,0.700000122,10.19713132,7.48018058,12.91408206,44,44,15,0.8894,0.886363636,0.666666667,5,3,1,3,1,1,1,0,0,0,44,23,6,248.3,-37.26205011,14.71549387,10.19713132,"Olenekian",23,14,14.71549387,"Northern",14.483604,"tropical",55.2163607471222,"collection5","slope"
1208,"250.901_1208",18.22088464,"Rarefaction",0,0.699999818,10.46450993,8.091767869,12.83725199,96,96,20,0.9382,0.9375,0.7,6,3,2,0,1,3,1,0,0,0,96,50,9,250.901,-37.26205011,14.71549387,10.46450993,"Induan",23,14,14.71549387,"Northern",14.483604,"tropical",43.6017008634662,"collection5","slope"
1209,"278.85_1209",12.01837719,"Extrapolation",0,0.7,7.336363636,1.284852089,13.38787518,11,11,7,0.6694,0.636363636,0.428571429,4,2,1,0,0,0,0,0,0,0,11,6,2,278.85,-34.80685772,15.96905071,7.336363636,"Kungurian",23,14,15.96905071,"Northern",14.483604,"tropical",7.9517864276426,"collection5","slope"
1209,"256.825_1209",107.7183581,"Rarefaction",0,0.699999973,59.13541356,52.85991567,65.41091144,208,208,80,0.8616,0.860576923,0.6375,29,23,9,8,5,1,3,0,1,0,208,63,18,256.825,-34.80685772,15.96905071,59.13541356,"Wuchiapingian",23,14,15.96905071,"Northern",14.483604,"tropical",81.037240115409,"collection5","slope"
1218,"481.975_1218",47.80620763,"Rarefaction",0,0.700000098,25.23346723,17.01616327,33.45077118,66,66,30,0.7764,0.772727273,0.5,15,8,2,2,2,0,0,0,0,0,66,11,3,481.975,-76.35248963,-9.64040354,25.23346723,"Tremadocian",15,22,9.64040354,"Southern",11.216828,"tropical",47.6213575373999,"collection5","slope"
1219,"39.37_1219",215.012885,"Extrapolation",0,0.7,112.771732,84.66813382,140.8753302,144,144,88,0.5989,0.597222222,0.340909091,58,17,5,4,3,1,0,0,0,0,144,9,3,39.37,-73.98162684,-8.459350748,112.771732,"Bartonian",16,21,8.459350748,"Southern",7.986719,"tropical",70.9239587477347,"collection5","slope"
1220,"435.75_1220",107.0500821,"Extrapolation",0,0.7,54.64502924,0,131.3400915,57,57,36,0.5476,0.543859649,0.277777778,26,6,1,0,2,1,0,0,0,0,57,14,2,435.75,-71.63390866,-7.268493843,54.64502924,"Telychian",16,21,7.268493843,"Southern",7.986719,"tropical",44.7036859220137,"collection5","slope"
1229,"158.15_1229",19.96754311,"Extrapolation",0,0.7,11.60769231,0,25.21278622,13,13,9,0.5628,0.538461538,0.333333333,6,2,1,0,0,0,0,0,0,0,13,6,1,158.15,-51.2424467,4.085315052,11.60769231,"Oxfordian",20,17,4.085315052,"Northern",4.782054,"tropical",11.9922457823126,"collection5","slope"
1230,"326.85_1230",52.58994667,"Rarefaction",0,0.700000123,30.09328436,25.97457225,34.21199647,184,184,47,0.9405,0.940217391,0.765957447,11,5,9,5,6,3,3,2,1,1,184,13,2,326.85,-49.0247444,5.440903325,30.09328436,"Serpukhovian",20,17,5.440903325,"Northern",4.782054,"tropical",46.3454971832843,"collection5","slope"
1232,"244.082_1232",1.510688374,"Rarefaction",0,0.699999429,1.203830628,0.76513362,1.642527636,53,53,8,0.926,0.924528302,0.5,4,2,0,1,0,0,0,0,0,0,53,47,6,244.082,-44.54186401,8.134493948,1.203830628,"Anisian",21,16,8.134493948,"Northern",7.986719,"tropical",1.20100748096588,"collection5","slope"
1232,"239.232_1232",6.999932486,"Rarefaction",0,1,1,1,1,7,7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,7,7,1,239.232,-44.54186401,8.134493948,1,"Ladinian",21,16,8.134493948,"Northern",7.986719,"tropical",1.10558954631651,"collection5","slope"
1233,"291.81_1233",13.45842528,"Rarefaction",0,0.700000122,7.448460774,0,17.0193185,19,19,9,0.7426,0.736842105,0.444444444,5,1,1,1,1,0,0,0,0,0,19,8,2,291.81,-42.26911363,9.469535438,7.448460774,"Sakmarian",21,16,9.469535438,"Northern",7.986719,"tropical",15.9853671335499,"collection5","slope"
1233,"338.5_1233",3.032401834,"Rarefaction",0,0.700001106,2.053763992,1.227695483,2.879832501,14,14,4,0.8762,0.857142857,0.5,2,0,0,1,0,0,0,1,0,0,14,10,1,338.5,-42.26911363,9.469535438,2.053763992,"Visean",21,16,9.469535438,"Northern",7.986719,"tropical",2.09759266743672,"collection5","slope"
1233,"248.3_1233",25.94466293,"Rarefaction",0,0.700000022,14.18604183,12.52981798,15.84226568,463,463,41,0.9806,0.980561555,0.780487805,9,6,2,2,3,1,2,1,2,0,463,106,10,248.3,-42.26911363,9.469535438,14.18604183,"Olenekian",21,16,9.469535438,"Northern",7.986719,"tropical",76.8158787680539,"collection5","slope"
1234,"291.81_1234",19.41041015,"Extrapolation",0,0.7,10.12631579,0.69765122,19.55498036,19,19,10,0.6955,0.684210526,0.4,6,2,0,1,1,0,0,0,0,0,19,9,1,291.81,-39.97031088,10.79463679,10.12631579,"Sakmarian",22,15,10.79463679,"Northern",11.216828,"tropical",21.73239284262,"collection5","slope"
1234,"248.3_1234",13.83015745,"Rarefaction",0,0.700000434,7.911582852,5.605626724,10.21753898,83,83,17,0.916,0.915662651,0.588235294,7,1,2,0,2,0,0,1,1,0,83,34,9,248.3,-39.97031088,10.79463679,7.911582852,"Olenekian",22,15,10.79463679,"Northern",11.216828,"tropical",42.8403635422416,"collection5","slope"
1234,"250.901_1234",36.245453,"Rarefaction",0,0.700000009,20.19264408,17.96670646,22.41858169,243,243,41,0.9508,0.950617284,0.707317073,12,4,2,4,2,3,1,3,2,1,243,37,9,250.901,-39.97031088,10.79463679,20.19264408,"Induan",22,15,10.79463679,"Northern",11.216828,"tropical",84.1351991357517,"collection5","slope"
1234,"286.7_1234",112.4133463,"Extrapolation",0,0.7,67.66626506,49.68753183,85.64499829,83,83,57,0.5715,0.56626506,0.368421053,36,18,1,2,0,0,0,0,0,0,83,14,6,286.7,-39.97031088,10.79463679,67.66626506,"Artinskian",22,15,10.79463679,"Northern",11.216828,"tropical",100,"collection5","slope"
1234,"278.85_1234",28.4236502,"Rarefaction",0,0.699999943,14.35035657,12.15200975,16.54870338,151,151,30,0.9408,0.940397351,0.7,9,5,3,3,4,1,1,1,0,0,151,73,12,278.85,-39.97031088,10.79463679,14.35035657,"Kungurian",22,15,10.79463679,"Northern",11.216828,"tropical",15.5541595628123,"collection5","slope"
1235,"250.901_1235",15.95679007,"Rarefaction",0,0.699999822,9.743222139,7.67852823,11.80791605,43,43,13,0.9797,0.976744186,0.923076923,1,3,4,2,2,1,0,0,0,0,43,6,3,250.901,-37.64145447,12.10809795,9.743222139,"Induan",22,15,12.10809795,"Northern",11.216828,"tropical",40.5963642820089,"collection5","slope"
1235,"248.3_1235",38.22859783,"Rarefaction",0,0.7,18.46759037,0,51.92017203,40,40,19,0.7013,0.7,0.368421053,12,1,3,1,1,0,0,1,0,0,40,30,12,248.3,-37.64145447,12.10809795,18.46759037,"Olenekian",22,15,12.10809795,"Northern",11.216828,"tropical",100,"collection5","slope"
1235,"278.85_1235",15.23864805,"Rarefaction",0,0.705882353,8.470758957,2.922037099,14.01948081,17,17,9,0.7199,0.705882353,0.444444444,5,2,1,0,1,0,0,0,0,0,17,12,3,278.85,-37.64145447,12.10809795,8.470758957,"Kungurian",22,15,12.10809795,"Northern",11.216828,"tropical",9.18134234453378,"collection5","slope"
1238,"256.825_1238",54.76841221,"Extrapolation",0,0.7,31.86711538,21.36422985,42.37000092,52,52,31,0.6804,0.673076923,0.451612903,17,10,2,1,1,0,0,0,0,0,52,11,3,256.825,-30.28483529,15.90454383,31.86711538,"Wuchiapingian",23,14,15.90454383,"Northern",14.483604,"tropical",43.6696545330544,"collection5","slope"
124,"106.85_124",6.873790685,"Rarefaction",0,0.699999652,4.035009115,1.133378708,6.936639523,15,15,6,0.8091,0.8,0.5,3,1,0,1,0,1,0,0,0,0,15,10,1,106.85,-100.1401957,79.94533967,4.035009115,"Albian",36,1,79.94533967,"Northern",80.405932,"polar",4.57614878090284,"collection5","slope"
1245,"481.975_1245",14.25684786,"Rarefaction",0,0.699999703,8.443585481,0.559936966,16.327234,20,20,10,0.7552,0.75,0.5,5,1,3,1,0,0,0,0,0,0,20,6,2,481.975,-76.32235951,-12.02924297,8.443585481,"Tremadocian",15,22,12.02924297,"Southern",11.216828,"tropical",15.9349882211292,"collection5","slope"
4708,"0.00585_4708",67.68568992,"Rarefaction",0,0.699999895,37.45211183,30.81350798,44.09071568,98,98,45,0.7986,0.795918367,0.555555556,20,13,4,4,1,2,1,0,0,0,98,9,2,0.00585,-69.04790594,-55.65550965,37.45211183,"Holocene",4,33,55.65550965,"Southern",53.750124,"temperate",43.8493826893861,"collection5","slope"
1257,"319.3_1257",62.69330211,"Extrapolation",0,0.7,33.51762295,23.4062738,43.6289721,61,61,33,0.6928,0.68852459,0.424242424,19,8,3,1,0,1,1,0,0,0,61,10,1,319.3,-49.2549149,2.746303814,33.51762295,"Bashkirian",19,18,2.746303814,"Northern",1.592369,"tropical",53.3224111713471,"collection5","slope"
1257,"326.85_1257",4.013196849,"Rarefaction",0,0.941176471,1.236070403,0.774328523,1.697812283,17,17,2,1,0.941176471,0.5,1,0,0,0,0,0,0,0,0,0,17,17,2,326.85,-49.2549149,2.746303814,1.236070403,"Serpukhovian",19,18,2.746303814,"Northern",1.592369,"tropical",1.90362396790171,"collection5","slope"
1258,"326.85_1258",31.34157361,"Rarefaction",0,0.699999905,17.62173505,12.572588,22.67088211,63,63,25,0.8116,0.80952381,0.52,12,4,1,1,6,1,0,0,0,0,63,8,3,326.85,-47.02674885,4.104899675,17.62173505,"Serpukhovian",20,17,4.104899675,"Northern",4.782054,"tropical",27.138548998324,"collection5","slope"
1258,"91.85_1258",1,"Rarefaction",0,0.736263736,1,0.476330641,1.523669359,14,14,2,1,1,1,0,1,0,0,0,0,0,0,0,0,14,12,1,91.85,-47.02674885,4.104899675,1,"Turonian",20,17,4.104899675,"Northern",4.782054,"tropical",1.87682862251395,"collection5","slope"
1258,"319.3_1258",131.1129267,"Extrapolation",0,0.7,62.85841584,40.30229015,85.41454154,101,101,53,0.6455,0.643564356,0.320754717,36,10,0,1,3,0,1,0,1,1,101,18,6,319.3,-47.02674885,4.104899675,62.85841584,"Bashkirian",20,17,4.104899675,"Northern",4.782054,"tropical",100,"collection5","slope"
1259,"239.232_1259",42.62499554,"Rarefaction",0,0.699999964,23.29974612,9.915142432,36.6843498,45,45,24,0.719,0.711111111,0.458333333,13,8,0,1,1,0,1,0,0,0,45,14,5,239.232,-44.78897388,5.455724638,23.29974612,"Ladinian",20,17,5.455724638,"Northern",4.782054,"tropical",25.7599557421006,"collection5","slope"
1259,"326.85_1259",36.72616609,"Extrapolation",0,0.7,19.73421053,3.644249706,35.82417135,19,19,13,0.5377,0.526315789,0.307692308,9,2,2,0,0,0,0,0,0,0,19,7,1,326.85,-44.78897388,5.455724638,19.73421053,"Serpukhovian",20,17,5.455724638,"Northern",4.782054,"tropical",30.391890349733,"collection5","slope"
1259,"416.32_1259",66.71623295,"Rarefaction",0,0.700000042,38.1184807,32.18349537,44.05346603,129,129,51,0.8538,0.852713178,0.62745098,19,9,12,4,2,5,0,0,0,0,129,7,3,416.32,-44.78897388,5.455724638,38.1184807,"Lochkovian",20,17,5.455724638,"Northern",4.782054,"tropical",40.5499668026466,"collection5","slope"
1259,"319.3_1259",24.85635644,"Rarefaction",0,0.699999846,14.30671472,8.069639977,20.54378945,40,40,18,0.805,0.8,0.555555556,8,4,1,4,1,0,0,0,0,0,40,6,2,319.3,-44.78897388,5.455724638,14.30671472,"Bashkirian",20,17,5.455724638,"Northern",4.782054,"tropical",22.7602215690837,"collection5","slope"
1260,"311.1_1260",19.8356344,"Rarefaction",0,0.700000094,11.33726508,9.463798984,13.21073117,85,85,19,0.9661,0.964705882,0.842105263,3,5,1,4,0,2,0,1,1,0,85,22,2,311.1,-42.5354206,6.798150903,11.33726508,"Moscovian",21,16,6.798150903,"Northern",7.986719,"tropical",15.4715258596448,"collection5","slope"
1260,"326.85_1260",46.42973892,"Extrapolation",0,0.7,29.70392157,0.193488665,59.21435447,34,34,25,0.5449,0.529411765,0.36,16,9,0,0,0,0,0,0,0,0,34,7,4,326.85,-42.5354206,6.798150903,29.70392157,"Serpukhovian",21,16,6.798150903,"Northern",7.986719,"tropical",45.7458546892531,"collection5","slope"
1261,"278.85_1261",40.08755939,"Rarefaction",0,0.699999923,24.29997961,21.66467898,26.93528023,109,109,32,0.9733,0.972477064,0.90625,3,5,3,18,3,0,0,0,0,0,109,5,5,278.85,-40.26129461,8.131051738,24.29997961,"Kungurian",21,16,8.131051738,"Northern",7.986719,"tropical",26.338422908402,"collection5","slope"
1265,"256.825_1265",60.15405871,"Rarefaction",0,0.699999834,36.12380954,28.39980282,43.84781625,75,75,40,0.7776,0.773333333,0.575,17,12,10,1,0,0,0,0,0,0,75,6,3,256.825,-30.77334563,13.29475961,36.12380954,"Wuchiapingian",23,14,13.29475961,"Northern",14.483604,"tropical",49.5028892392223,"collection5","slope"
1276,"449_1276",29.09275935,"Rarefaction",0,0.700000063,17.01993572,14.17499611,19.86487534,63,63,23,0.9077,0.904761905,0.739130435,6,6,5,3,0,3,0,0,0,0,63,7,6,449,-66.6950261,-9.608984118,17.01993572,"Katian",15,22,9.608984118,"Southern",11.216828,"tropical",11.2918002411956,"collection5","slope"
1283,"338.5_1283",128.0301394,"Extrapolation",0,0.7,74.18642267,59.51337992,88.85946542,121,121,72,0.6806,0.67768595,0.458333333,39,21,9,2,1,0,0,0,0,0,121,7,4,338.5,-51.48494609,-1.379301507,74.18642267,"Visean",18,19,1.379301507,"Southern",1.592369,"tropical",75.7696097614478,"collection5","slope"
1285,"319.3_1285",43.0533229,"Rarefaction",0,0.700000001,22.33942619,16.86690501,27.81194737,141,141,41,0.8732,0.872340426,0.56097561,18,9,1,5,0,0,3,2,1,0,141,29,3,319.3,-47.36355683,1.378811143,22.33942619,"Bashkirian",19,18,1.378811143,"Northern",1.592369,"tropical",35.5392764699366,"collection5","slope"
1285,"326.85_1285",51.99994422,"Rarefaction",0,0.699510598,27.40319753,15.56126073,39.24513434,54,54,28,0.7078,0.703703704,0.428571429,16,6,3,1,1,0,0,1,0,0,54,11,4,326.85,-47.36355683,1.378811143,27.40319753,"Serpukhovian",19,18,1.378811143,"Northern",1.592369,"tropical",42.2025990498964,"collection5","slope"
1286,"352.78_1286",42.07188598,"Rarefaction",0,0.700000117,23.41124347,20.3187101,26.50377684,250,250,47,0.9523,0.952,0.744680851,12,8,5,5,3,0,0,2,2,1,250,28,2,352.78,-45.09706356,2.74598459,23.41124347,"Tournaisian",19,18,2.74598459,"Northern",1.592369,"tropical",22.2577286901104,"collection5","slope"
1287,"106.85_1287",3.0000132,"Rarefaction",0,0.714286343,2.114289863,0,4.281525453,7,7,3,0.8929,0.857142857,0.666666667,1,1,0,1,0,0,0,0,0,0,7,5,1,106.85,-42.83817835,4.102056699,2.114289863,"Albian",20,17,4.102056699,"Northern",4.782054,"tropical",2.39783968345328,"collection5","slope"
1288,"301.3_1288",55.68057191,"Rarefaction",0,0.699999906,31.61238558,28.19953866,35.0252325,176,176,48,0.9496,0.948863636,0.8125,9,12,7,5,5,4,2,1,0,2,176,18,2,301.3,-40.57176557,5.447282135,31.61238558,"Gzhelian",20,17,5.447282135,"Northern",4.782054,"tropical",31.04400791708,"collection5","slope"
1289,"265.59_1289",33.53059905,"Rarefaction",0,0.700000023,18.47162498,15.21694614,21.72630382,190,190,40,0.9268,0.926315789,0.65,14,8,3,2,2,1,0,1,1,0,190,30,5,265.59,-38.28943025,6.781149398,18.47162498,"Wordian",21,16,6.781149398,"Northern",7.986719,"tropical",25.0849431825583,"collection5","slope"
1289,"278.85_1289",46.29379756,"Rarefaction",0,0.699999907,25.92449198,18.22211222,33.62687174,50,50,27,0.7272,0.72,0.481481481,14,9,1,2,0,0,1,0,0,0,50,9,1,278.85,-38.28943025,6.781149398,25.92449198,"Kungurian",21,16,6.781149398,"Northern",7.986719,"tropical",28.0992101398194,"collection5","slope"
1290,"326.85_1290",35.15001735,"Rarefaction",0,0.700000099,18.15964249,2.184659638,34.13462534,38,38,19,0.7161,0.710526316,0.421052632,11,4,0,2,1,1,0,0,0,0,38,10,2,326.85,-35.98512049,8.102657878,18.15964249,"Serpukhovian",21,16,8.102657878,"Northern",7.986719,"tropical",27.966959332243,"collection5","slope"
1299,"449_1299",12.66022908,"Rarefaction",0,0.699999793,7.226483929,5.626093003,8.826874854,43,43,12,0.9344,0.930232558,0.75,3,4,1,0,1,1,1,0,0,0,43,18,5,449,-76.24059433,-16.76240875,7.226483929,"Katian",13,24,16.76240875,"Southern",17.79942,"tropical",4.79437844624706,"collection5","slope"
