"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role","qc_name"
111,"3.09_111",77.7833217554584,"Rarefaction",0,0.700000048844003,43.7259484362748,35.7895529951886,51.662343877361,136,136,57,0.8248,0.823529411764706,0.578947368421053,24,12,7,7,5,0,2,0,0,0,136,9,2,3.09,-71.3170282695264,14.3789486715565,43.7259484362748,"Piacenzian",8,5,14.3789486715565,"Northern",14.532644,"tropical",17.1577010664432,"occurrence5","QC","occurrence5_k1_tropical_temperate"
111,"179.45_111",11.0684440442471,"Rarefaction",0,0.699999934707866,5.77371518289915,2.70224382218778,8.84518654361053,36,36,11,0.8657,0.861111111111111,0.545454545454545,5,3,1,0,0,0,0,0,1,0,36,32,2,179.45,-71.3170282695264,14.3789486715565,5.77371518289915,"Toarcian",8,5,14.3789486715565,"Northern",14.532644,"tropical",12.9483268059049,"occurrence5","QC","occurrence5_k1_tropical_temperate"
112,"25.17_112",22.4162490362689,"Extrapolation",0,0.7,13.1368421052632,3.22893436002432,23.044749850502,19,19,12,0.6483,0.631578947368421,0.416666666666667,7,3,2,0,0,0,0,0,0,0,19,6,5,25.17,-64.0382200216016,18.6391916275054,13.1368421052632,"Chattian",8,5,18.6391916275054,"Northern",14.532644,"tropical",7.43860333467257,"occurrence5","QC","occurrence5_k1_tropical_temperate"
112,"200.45_112",13.7441275986984,"Rarefaction",0,0.69999971629165,8.24729738017093,4.79173631379809,11.7028584465438,21,21,10,0.8228,0.80952380952381,0.6,4,3,1,2,0,0,0,0,0,0,21,11,2,200.45,-64.0382200216016,18.6391916275054,8.24729738017093,"Hettangian",8,5,18.6391916275054,"Northern",14.532644,"tropical",17.3269100254104,"occurrence5","QC","occurrence5_k1_tropical_temperate"
112,"12.725_112",68.1605151672826,"Rarefaction",0,0.699999969007715,36.0175201734519,25.1845454240128,46.850494922891,75,75,38,0.7232,0.72,0.447368421052632,21,9,5,1,0,0,1,0,0,1,75,13,10,12.725,-64.0382200216016,18.6391916275054,36.0175201734519,"Serravallian",8,5,18.6391916275054,"Northern",14.532644,"tropical",16.6388861204857,"occurrence5","QC","occurrence5_k1_tropical_temperate"
112,"106.85_112",49.0540876600624,"Rarefaction",0,0.700000096495098,28.8871882532461,22.5016593457068,35.2727171607853,70,70,34,0.8033,0.8,0.588235294117647,14,8,9,2,1,0,0,0,0,0,70,16,11,106.85,-64.0382200216016,18.6391916275054,28.8871882532461,"Albian",8,5,18.6391916275054,"Northern",14.532644,"tropical",13.7484350486522,"occurrence5","QC","occurrence5_k1_tropical_temperate"
112,"203.55_112",5.01266504902409,"Rarefaction",0,0.700000179267632,3.19661556419206,1.67198472454301,4.72124640384112,14,14,5,0.8673,0.857142857142857,0.6,2,1,0,0,2,0,0,0,0,0,14,10,2,203.55,-64.0382200216016,18.6391916275054,3.19661556419206,"Rhaetian",8,5,18.6391916275054,"Northern",14.532644,"tropical",6.10884275692014,"occurrence5","QC","occurrence5_k1_tropical_temperate"
112,"77.9_112",49.7317838648021,"Extrapolation",0,0.7,26.1673913043478,14.1226187839802,38.2121638247155,46,46,25,0.6796,0.673913043478261,0.4,15,6,2,1,0,0,0,0,1,0,46,23,9,77.9,-64.0382200216016,18.6391916275054,26.1673913043478,"Campanian",8,5,18.6391916275054,"Northern",14.532644,"tropical",14.4242211591447,"occurrence5","QC","occurrence5_k1_tropical_temperate"
112,"30.6_112",30.7060794169991,"Rarefaction",0,0.700000145468122,17.6953198717566,13.4349902106306,21.9556495328825,56,56,23,0.8609,0.857142857142857,0.652173913043478,8,6,5,1,1,2,0,0,0,0,56,15,3,30.6,-64.0382200216016,18.6391916275054,17.6953198717566,"Rupelian",8,5,18.6391916275054,"Northern",14.532644,"tropical",9.21448176371064,"occurrence5","QC","occurrence5_k1_tropical_temperate"
113,"106.85_113",14.4832171539098,"Extrapolation",0,0.7,8.01111111111112,0,16.585991834827,9,9,6,0.5817,0.555555555555556,0.333333333333333,4,1,1,0,0,0,0,0,0,0,9,4,2,106.85,-57.0444432882582,23.4101137611603,8.01111111111112,"Albian",9,4,23.4101137611603,"Northern",24.73561,"tropical",3.8127712469998,"occurrence5","QC","occurrence5_k1_tropical_temperate"
115,"97.2_115",37.7697694764527,"Extrapolation",0,0.7,22.884,3.81152381172321,41.9564761882768,25,25,18,0.5361,0.52,0.333333333333333,12,5,1,0,0,0,0,0,0,0,25,7,2,97.2,-42.0895279504694,31.8079668252733,22.884,"Cenomanian",10,3,31.8079668252733,"Northern",35.905157,"temperate",32.9742097317705,"occurrence5","QC","occurrence5_k1_tropical_temperate"
115,"232.15_115",12.1157352198537,"Extrapolation",0,0.7,7.14285714285714,1.02717930702238,13.2585349786919,7,7,5,0.4857,0.428571428571429,0.2,4,0,1,0,0,0,0,0,0,0,7,5,2,232.15,-42.0895279504694,31.8079668252733,7.14285714285714,"Carnian",10,3,31.8079668252733,"Northern",35.905157,"temperate",4.07224808319832,"occurrence5","QC","occurrence5_k1_tropical_temperate"
117,"296.21_117",32.0624191013954,"Rarefaction",0,0.700000034258606,17.3432465732548,9.66238963908402,25.0241035074255,42,42,20,0.7676,0.761904761904762,0.5,10,5,3,1,0,0,0,0,1,0,42,14,3,296.21,-24.5558168494707,37.6237064727637,17.3432465732548,"Asselian",10,3,37.6237064727637,"Northern",35.905157,"temperate",28.1277547180308,"occurrence5","QC","occurrence5_k1_tropical_temperate"
117,"286.7_117",23.8818888305805,"Extrapolation",0,0.7,12.2411764705882,0,27.7329618002115,17,17,10,0.6543,0.647058823529412,0.4,6,1,3,0,0,0,0,0,0,0,17,8,3,286.7,-24.5558168494707,37.6237064727637,12.2411764705882,"Artinskian",10,3,37.6237064727637,"Northern",35.905157,"temperate",16.4323731194814,"occurrence5","QC","occurrence5_k1_tropical_temperate"
117,"301.3_117",9.13202755033277,"Rarefaction",0,0.833333333333333,2.52200459172213,1.49183557020362,3.55217361324064,12,12,3,0.859,0.833333333333333,0.333333333333333,2,0,0,0,0,0,0,0,0,1,12,10,2,301.3,-24.5558168494707,37.6237064727637,2.52200459172213,"Gzhelian",10,3,37.6237064727637,"Northern",35.905157,"temperate",2.81129355538481,"occurrence5","QC","occurrence5_k1_tropical_temperate"
117,"291.81_117",60.689487985068,"Rarefaction",0,0.699999975187565,31.9138248545292,28.5576579223993,35.2699917866592,361,361,62,0.9669,0.966759002770083,0.806451612903226,12,10,7,6,6,5,2,2,4,0,361,88,6,291.81,-24.5558168494707,37.6237064727637,31.9138248545292,"Sakmarian",10,3,37.6237064727637,"Northern",35.905157,"temperate",57.7997542345292,"occurrence5","QC","occurrence5_k1_tropical_temperate"
117,"305.35_117",2.98917316846034,"Rarefaction",0,0.714285714285714,1.8535339132963,0.632600019233092,3.07446780735951,7,7,3,0.7857,0.714285714285714,0.333333333333333,2,0,0,0,1,0,0,0,0,0,7,5,2,305.35,-24.5558168494707,37.6237064727637,1.8535339132963,"Kasimovian",10,3,37.6237064727637,"Northern",35.905157,"temperate",3.46854768617041,"occurrence5","QC","occurrence5_k1_tropical_temperate"
118,"18.215_118",6.52566463269285,"Rarefaction",0,0.875,1.81570807908661,1.21653307271967,2.41488308545354,8,8,2,1,0.875,0.5,1,0,0,0,0,0,1,0,0,0,8,8,1,18.215,-14.8142760770463,39.234161111352,1.81570807908661,"Burdigalian",10,3,39.234161111352,"Northern",35.905157,"temperate",0.573057829853114,"occurrence5","QC","occurrence5_k1_tropical_temperate"
119,"4.4665_119",298.951903831487,"Rarefaction",0,0.700000023927619,163.702811382504,148.114954008665,179.290668756342,648,648,237,0.8459,0.845679012345679,0.578059071729958,100,42,29,17,19,15,6,5,1,1,648,30,29,4.4665,-78.7500000003533,3.61254422601775,163.702811382504,"Zanclean",7,6,3.61254422601775,"Northern",4.797034,"tropical",69.0892450871515,"occurrence5","QC","occurrence5_k1_tropical_temperate"
119,"35.805_119",98.7191575626356,"Extrapolation",0,0.7,54.3190656565657,34.644765374247,73.9933659388843,72,72,45,0.6015,0.597222222222222,0.355555555555556,29,11,2,1,1,1,0,0,0,0,72,12,7,35.805,-78.7500000003533,3.61254422601775,54.3190656565657,"Priabonian",7,6,3.61254422601775,"Northern",4.797034,"tropical",23.4319498206576,"occurrence5","QC","occurrence5_k1_tropical_temperate"
119,"216.5_119",51.2333084120732,"Rarefaction",0,0.699999947754175,23.1748975436649,0.85540414794216,45.4943909393876,54,54,24,0.7058,0.703703703703704,0.333333333333333,16,3,1,1,0,1,0,1,0,0,54,27,8,216.5,-78.7500000003533,3.61254422601775,23.1748975436649,"Norian",7,6,3.61254422601775,"Northern",4.797034,"tropical",23.6099724156701,"occurrence5","QC","occurrence5_k1_tropical_temperate"
119,"9.438_119",139.587665405713,"Rarefaction",0,0.699999956660405,79.8792007659447,68.2223746181295,91.5360269137598,166,166,87,0.7611,0.759036144578313,0.540229885057471,40,29,12,3,1,0,1,1,0,0,166,18,18,9.438,-78.7500000003533,3.61254422601775,79.8792007659447,"Tortonian",7,6,3.61254422601775,"Northern",4.797034,"tropical",41.9453738423636,"occurrence5","QC","occurrence5_k1_tropical_temperate"
12,"39.37_12",14.4650611371091,"Extrapolation",0,0.7,9.25555555555556,0,20.8318239616135,9,9,7,0.4949,0.444444444444444,0.285714285714286,5,2,0,0,0,0,0,0,0,0,9,5,1,39.37,-155.815713415313,59.7585569074557,9.25555555555556,"Bartonian",12,1,59.7585569074557,"Northern",73.221345,"polar",3.07898755276233,"occurrence5","QC","occurrence5_k1_tropical_temperate"
12,"12.725_12",32.7575271741194,"Extrapolation",0,0.7,18.5467741935484,7.0296044652372,30.0639439218596,31,31,18,0.6858,0.67741935483871,0.444444444444444,10,4,3,1,0,0,0,0,0,0,31,9,5,12.725,-155.815713415313,59.7585569074557,18.5467741935484,"Serravallian",12,1,59.7585569074557,"Northern",73.221345,"polar",8.56798753003209,"occurrence5","QC","occurrence5_k1_tropical_temperate"
12,"44.55_12",17.1179048899011,"Extrapolation",0,0.7,11.375,3.2983517201189,19.4516482798811,16,16,11,0.6625,0.625,0.454545454545455,6,5,0,0,0,0,0,0,0,0,16,4,2,44.55,-155.815713415313,59.7585569074557,11.375,"Lutetian",12,1,59.7585569074557,"Northern",73.221345,"polar",3.95779296083367,"occurrence5","QC","occurrence5_k1_tropical_temperate"
12,"30.6_12",46.1094296960498,"Rarefaction",0,0.700000034646731,25.574695459637,19.3693150951831,31.7800758240909,72,72,32,0.794,0.791666666666667,0.53125,15,6,6,0,3,2,0,0,0,0,72,18,2,30.6,-155.815713415313,59.7585569074557,25.574695459637,"Rupelian",12,1,59.7585569074557,"Northern",73.221345,"polar",13.3175080548507,"occurrence5","QC","occurrence5_k1_tropical_temperate"
120,"481.975_120",8.49655610560192,"Extrapolation",0,0.7,5.5,0,11.1279404711121,5,5,4,0.4857,0.4,0.25,3,1,0,0,0,0,0,0,0,0,5,2,1,481.975,-71.6339086555322,7.26849383904668,5.5,"Tremadocian",7,6,7.26849383904668,"Northern",4.797034,"tropical",9.34963608046187,"occurrence5","QC","occurrence5_k1_tropical_temperate"
120,"4.4665_120",168.147345445594,"Extrapolation",0,0.7,104.757692307694,77.3817143346659,132.133670280721,110,110,82,0.5043,0.5,0.329268292682927,55,26,1,0,0,0,0,0,0,0,110,4,8,4.4665,-71.6339086555322,7.26849383904668,104.757692307694,"Zanclean",7,6,7.26849383904668,"Northern",4.797034,"tropical",44.2120072189805,"occurrence5","QC","occurrence5_k1_tropical_temperate"
120,"188.55_120",8.25722059588067,"Rarefaction",0,0.699999417422861,4.76476382964196,3.38690193384201,6.14262572544191,68,68,12,0.9425,0.941176470588235,0.666666666666667,4,3,1,0,0,0,0,0,1,0,68,53,2,188.55,-71.6339086555322,7.26849383904668,4.76476382964196,"Pliensbachian",7,6,7.26849383904668,"Northern",4.797034,"tropical",9.62571048931729,"occurrence5","QC","occurrence5_k1_tropical_temperate"
120,"9.438_120",268.335200342911,"Rarefaction",0,0.70000001141039,143.188365766117,133.278240600513,153.098490931722,613,613,213,0.8616,0.861337683523654,0.60093896713615,85,48,21,23,8,8,7,2,4,3,613,29,21,9.438,-71.6339086555322,7.26849383904668,143.188365766117,"Tortonian",7,6,7.26849383904668,"Northern",4.797034,"tropical",75.1896548080822,"occurrence5","QC","occurrence5_k1_tropical_temperate"
120,"12.725_120",90.4825480132551,"Rarefaction",0,0.700000049894475,50.4871505625163,40.9649073073036,60.009393817729,103,103,54,0.7409,0.737864077669903,0.5,27,16,8,1,0,0,0,2,0,0,103,15,10,12.725,-71.6339086555322,7.26849383904668,50.4871505625163,"Serravallian",7,6,7.26849383904668,"Northern",4.797034,"tropical",23.3233699797221,"occurrence5","QC","occurrence5_k1_tropical_temperate"
121,"4.4665_121",227.554335571559,"Rarefaction",0,0.699999985014803,123.914845157023,118.050179075958,129.779511238088,1167,1167,239,0.9418,0.941730934018852,0.715481171548117,68,37,19,30,15,11,5,8,9,6,1167,48,21,4.4665,-64.04724820851,10.5993221751266,123.914845157023,"Zanclean",8,5,10.5993221751266,"Northern",14.532644,"tropical",52.2971049470014,"occurrence5","QC","occurrence5_k1_tropical_temperate"
121,"463.8_121",7.13154963713929,"Rarefaction",0,0.699999812349183,4.41372353877577,3.3592809900591,5.46816608749245,28,28,7,0.9335,0.928571428571429,0.714285714285714,2,0,0,3,1,0,0,0,1,0,28,9,1,463.8,-64.04724820851,10.5993221751266,4.41372353877577,"Darriwilian",8,5,10.5993221751266,"Northern",14.532644,"tropical",3.78641211076333,"occurrence5","QC","occurrence5_k1_tropical_temperate"
121,"9.438_121",191.738556056239,"Rarefaction",0,0.699999989819874,90.528806659683,75.2536174770913,105.803995842275,434,434,148,0.809,0.808755760368664,0.439189189189189,83,27,11,6,3,2,0,3,3,0,434,47,18,9.438,-64.04724820851,10.5993221751266,90.528806659683,"Tortonian",8,5,10.5993221751266,"Northern",14.532644,"tropical",47.5375892902319,"occurrence5","QC","occurrence5_k1_tropical_temperate"
121,"18.215_121",164.713973882598,"Rarefaction",0,0.700000000704273,83.8652070736927,78.2909823163123,89.4394318310731,1408,1408,216,0.951,0.950994318181818,0.680555555555556,69,25,29,19,10,11,2,7,3,2,1408,145,30,18.215,-64.04724820851,10.5993221751266,83.8652070736927,"Burdigalian",8,5,10.5993221751266,"Northern",14.532644,"tropical",26.4687997588295,"occurrence5","QC","occurrence5_k1_tropical_temperate"
121,"14.9_121",96.7319347801601,"Rarefaction",0,0.70000002154872,50.7238629434398,46.9390547022063,54.5086711846732,975,975,123,0.9682,0.968205128205128,0.747967479674797,31,17,10,4,9,3,9,7,4,1,975,106,3,14.9,-64.04724820851,10.5993221751266,50.7238629434398,"Langhian",8,5,10.5993221751266,"Northern",14.532644,"tropical",28.7624922897499,"occurrence5","QC","occurrence5_k1_tropical_temperate"
121,"30.6_121",10.0526504919126,"Rarefaction",0,0.699999805111182,5.26249639219984,1.26304454719009,9.26194823720959,22,22,8,0.8224,0.818181818181818,0.5,4,1,2,0,0,0,0,0,0,1,22,19,2,30.6,-64.04724820851,10.5993221751266,5.26249639219984,"Rupelian",8,5,10.5993221751266,"Northern",14.532644,"tropical",2.74033910598672,"occurrence5","QC","occurrence5_k1_tropical_temperate"
121,"3.09_121",457.212216378828,"Rarefaction",0,0.699999995682449,254.84736135072,238.218369339924,271.476353361516,789,789,328,0.838,0.837769328263625,0.609756097560976,128,78,59,31,14,7,5,4,1,0,789,21,8,3.09,-64.04724820851,10.5993221751266,254.84736135072,"Piacenzian",8,5,10.5993221751266,"Northern",14.532644,"tropical",100,"occurrence5","QC","occurrence5_k1_tropical_temperate"
122,"69.1_122",1.64446176454141,"Rarefaction",0,0.700001001339019,1.30688655454353,0.815701495404252,1.79807161368281,7,7,2,1,1,1,0,1,0,0,1,0,0,0,0,0,7,7,1,69.1,-57.3305494923449,15.5462647432579,1.30688655454353,"Maastrichtian",8,5,15.5462647432579,"Northern",14.532644,"tropical",0.875517671739727,"occurrence5","QC","occurrence5_k1_tropical_temperate"
122,"216.5_122",64.6615383213079,"Rarefaction",0,0.700000045597806,35.8732786643563,31.8204714295818,39.9260858991308,344,344,71,0.9333,0.933139534883721,0.676056338028169,23,10,5,6,5,3,2,1,3,1,344,94,19,216.5,-57.3305494923449,15.5462647432579,35.8732786643563,"Norian",8,5,15.5462647432579,"Northern",14.532644,"tropical",36.546747105539,"occurrence5","QC","occurrence5_k1_tropical_temperate"
122,"203.55_122",7.55543152967843,"Rarefaction",0,0.666666666666667,5.48142980403268,1.01357195080527,9.94928765726009,9,9,6,0.7333,0.666666666666667,0.5,3,3,0,0,0,0,0,0,0,0,9,5,2,203.55,-57.3305494923449,15.5462647432579,5.48142980403268,"Rhaetian",8,5,15.5462647432579,"Northern",14.532644,"tropical",10.4752016886317,"occurrence5","QC","occurrence5_k1_tropical_temperate"
122,"84.65_122",12.1157352198537,"Extrapolation",0,0.7,7.14285714285714,0.085648414027875,14.2000658716864,7,7,5,0.4857,0.428571428571429,0.2,4,0,1,0,0,0,0,0,0,0,7,3,2,84.65,-57.3305494923449,15.5462647432579,7.14285714285714,"Santonian",8,5,15.5462647432579,"Northern",14.532644,"tropical",10.4282501296011,"occurrence5","QC","occurrence5_k1_tropical_temperate"
122,"77.9_122",1.13001339319806,"Rarefaction",0,0.699994060552667,1.04379398507724,0.668923990717678,1.4186639794368,20,20,2,1,1,1,0,0,0,1,0,0,0,0,0,0,20,19,1,77.9,-57.3305494923449,15.5462647432579,1.04379398507724,"Campanian",8,5,15.5462647432579,"Northern",14.532644,"tropical",0.575369363733157,"occurrence5","QC","occurrence5_k1_tropical_temperate"
122,"117.3_122",70.3399433793792,"Rarefaction",0,0.699999976669869,35.0500902940406,17.1772199668319,52.9229606212492,77,77,37,0.7167,0.714285714285714,0.405405405405405,22,7,4,2,0,0,0,1,0,0,77,23,7,117.3,-57.3305494923449,15.5462647432579,35.0500902940406,"Aptian",8,5,15.5462647432579,"Northern",14.532644,"tropical",26.6773705894781,"occurrence5","QC","occurrence5_k1_tropical_temperate"
122,"444.15_122",18.4456092272702,"Rarefaction",0,0.700000268486654,10.9833295813452,3.25870059659131,18.707958566099,22,22,12,0.7357,0.727272727272727,0.5,6,2,4,0,0,0,0,0,0,0,22,3,3,444.15,-57.3305494923449,15.5462647432579,10.9833295813452,"Hirnantian",8,5,15.5462647432579,"Northern",14.532644,"tropical",12.0192252836924,"occurrence5","QC","occurrence5_k1_tropical_temperate"
122,"200.45_122",2.1246820233131,"Rarefaction",0,0.777777777777778,1.44783717249494,0.854656793889215,2.04101755110067,9,9,3,0.8222,0.777777777777778,0.333333333333333,2,0,0,0,0,0,1,0,0,0,9,7,2,200.45,-57.3305494923449,15.5462647432579,1.44783717249494,"Hettangian",8,5,15.5462647432579,"Northern",14.532644,"tropical",3.04178972369546,"occurrence5","QC","occurrence5_k1_tropical_temperate"
125,"248.3_125",5.76032169432367,"Rarefaction",0,0.714285714285714,3.63439294572694,1.15239988673755,6.11638600471632,7,7,4,0.7551,0.714285714285714,0.5,2,1,1,0,0,0,0,0,0,0,7,7,1,248.3,-35.2073353242478,27.6050026479754,3.63439294572694,"Olenekian",9,4,27.6050026479754,"Northern",24.73561,"tropical",19.236933702199,"occurrence5","QC","occurrence5_k1_tropical_temperate"
125,"239.232_125",4.46886195129009,"Rarefaction",0,0.699999075403041,3.06410168295153,2.02017410104846,4.10802926485461,10,10,4,1,0.9,0.75,1,0,3,0,0,0,0,0,0,0,10,3,1,239.232,-35.2073353242478,27.6050026479754,3.06410168295153,"Ladinian",9,4,27.6050026479754,"Northern",24.73561,"tropical",3.24531133787329,"occurrence5","QC","occurrence5_k1_tropical_temperate"
126,"311.1_126",7.21345807893495,"Rarefaction",0,0.70000020336088,4.60838380778046,2.17629125917395,7.04047635638698,14,14,6,0.8673,0.857142857142857,0.666666666666667,2,1,2,1,0,0,0,0,0,0,14,10,2,311.1,-26.4597301545009,30.4910166205746,4.60838380778046,"Moscovian",10,3,30.4910166205746,"Northern",35.905157,"temperate",4.39989485287621,"occurrence5","QC","occurrence5_k1_tropical_temperate"
126,"278.85_126",7.55543152967843,"Rarefaction",0,0.666666666666667,5.48142980403268,1.54169295029753,9.42116665776782,9,9,6,0.7333,0.666666666666667,0.5,3,3,0,0,0,0,0,0,0,0,9,3,1,278.85,-26.4597301545009,30.4910166205746,5.48142980403268,"Kungurian",10,3,30.4910166205746,"Northern",35.905157,"temperate",5.60946324622355,"occurrence5","QC","occurrence5_k1_tropical_temperate"
128,"1.29585_128",214.92636453812,"Rarefaction",0,0.700000036442147,120.771273149894,105.008027308229,136.534518991559,226,226,124,0.7185,0.716814159292035,0.483870967741935,64,42,7,4,3,2,2,0,0,0,226,12,10,1.29585,-78.7500000001702,-3.61254423121571,120.771273149894,"Pleistocene",6,7,3.61254423121571,"Southern",4.797034,"tropical",39.9340282575705,"occurrence5","QC","occurrence5_k1_tropical_temperate"
128,"455.5_128",106.328136535366,"Rarefaction",0,0.700000052445164,57.4433114160629,50.5731337002926,64.3134891318332,278,278,89,0.8854,0.884892086330935,0.640449438202247,32,18,12,12,1,3,3,2,1,1,278,63,9,455.5,-78.7500000001702,-3.61254423121571,57.4433114160629,"Sandbian",6,7,3.61254423121571,"Southern",4.797034,"tropical",47.009818998043,"occurrence5","QC","occurrence5_k1_tropical_temperate"
